sample,body,closed_at,created_at,framwork,html_url,label,number,state,title,updated_at
aws-samples/aws-service-catalog-terraform-reference-architecture,"**Issue Description:**
The first most section in the installation guide describing copying all the data from this repo to `scterraform-[YOUR-ACCOUNT-ID]` S3 bucket is missing a sub-section on setting up permissions for this bucket and its objects. Obviously, not a big deal to manage access on an S3 bucket, however, stack creation failures happening for customers on their first run experience is not the goal.
It would be good to add up a section mentioning ""Manage Access of `scterraform-[YOUR-ACCOUNT-ID]` named S3 Bucket"".",2019-05-22 14:50:14,2019-04-26 06:17:05,aws-samples,https://github.com/aws-samples/aws-service-catalog-terraform-reference-architecture/issues/2,non-question,2.0,closed,"Section to setup Access management of ""scterraform-[YOUR-ACCOUNT-ID]"" S3 bucket is missing",2019-05-22 14:50:14
aws-samples/amazon-kinesis-analytics-beam-taxi-consumer,"Hi,

Would you be able provide a bit more information about the runner being used, does it run directly against Kinesis or can we now directly target [the new Kinesis Flink runtime](https://docs.aws.amazon.com/kinesisanalytics/latest/java/how-it-works.html)?

If it does directly target Kinesis, would you have any information on the compatibility or limitations of the Apache Beam running on Kinesis or the limitations of running Beam?  This example seems comprehensive, though I haven't found any additional information for the runner other than [some source  in beam repo](https://github.com/apache/beam/tree/master/sdks/java/io/kinesis/src/main/java/org/apache/beam/sdk/io/kinesis) and Kinesis doesn't appear to be listed as a runner in the [beam compatibility matrix](https://beam.apache.org/documentation/runners/capability-matrix/).

If we can now directly target Flink, are there any caveats or implementations details that we should know about and how would we change this example?",2020-01-23 08:06:57,2020-01-21 01:09:04,aws-samples,https://github.com/aws-samples/amazon-kinesis-analytics-beam-taxi-consumer/issues/3,question,3.0,closed,Apache Beam Runner Compatibility Matrix / Flink on Kinesis Compatibility,2020-01-23 14:54:47
aws-samples/busy-engineers-document-bucket,"As a Document Bucket student, I would like @seebees ' cool web interface for interacting with the Document Bucket. The web interface should:

- Let me upload documents
- Let me download documents
- Let me see the contents of the document bucket
- Fully interoperate with the CLI that I am working on

This is a nice, visual, easy-to-use interface to complement the CLI.

Since this requires JS-fu and I may want to work in a different language, the CLI will still be the codebase that I interact with and enhance through the workshop.",,2020-03-09 21:04:27,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/182,non-question,182.0,open,Document Bucket Webapp,2020-03-20 21:12:44
aws-samples/busy-engineers-document-bucket,"As a customer wanting to run the workshop, I would like to know that I can run the workshop in the pure free tier and what instructions are required to work within that constraints.",,2020-01-23 20:03:01,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/180,non-question,180.0,open,Free tier account setup/teardown,2020-03-09 20:38:18
aws-samples/busy-engineers-document-bucket,"from `make bootstrap`:

```
Connecting to apache.mirrors.lucidnetworks.net (apache.mirrors.lucidnetworks.net)|108.166.161.136|:80... connected.
HTTP request sent, awaiting response... 404 Not Found
2020-01-21 03:43:30 ERROR 404: Not Found.

```",2020-01-21 20:26:32,2020-01-21 03:51:14,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/177,non-question,177.0,closed,maven download fails,2020-01-21 20:26:32
aws-samples/busy-engineers-document-bucket,"We need to upgrade pip before using pip.

```
sudo pip install --upgrade pip
```",2020-01-21 00:23:28,2020-01-20 23:59:50,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/175,non-question,175.0,closed,Python bootstrap fails because pip is too old,2020-01-21 00:23:28
aws-samples/busy-engineers-document-bucket,"When `make bootstrap` runs, if one of the sub-`make`s fails, it is unclear what happened at the end report.

Example logs attached. One of the sub-commands failed, and there is an error message further up, but at the end the reports are a bunch of `COMPLETE` statements and a little `Error 2` hiding at the bottom.

```
*** CDK STACK DEPLOYMENT COMPLETE ***
*** START CDK STATE STORAGE ***
npx ts-node bin/cdk_state.ts
*** CDK STATE STORAGE COMPLETE***
*** START CDK CREATE GRANTS ***
npx ts-node bin/create_grants.ts
*** CDK CREATE GRANTS COMPLETE***
make[2]: Leaving directory `/home/ec2-user/environment/workshop/cdk'
make[1]: Leaving directory `/home/ec2-user/environment/workshop'
make: *** [bootstrap_environment] Error 2

```

[logs.txt](https://github.com/aws-samples/busy-engineers-document-bucket/files/4088427/logs.txt)",,2020-01-20 23:29:19,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/174,non-question,174.0,open,unclear make failure mode,2020-03-13 21:39:08
aws-samples/busy-engineers-document-bucket,"Currently, we let Cloud9 provision our workshop instances and select the AMI for them. This is convenient but it doesn't let us customize them. As a result, we have to tell workshop attendees to run setup themselves and waste precious time in the session setting up their environment.

If we build our own AMIs using EC2 Image Builder, launch the instances ourselves, and then run Cloud9 on them we will be able to ensure our customers have their environment ready when they login to the console at the beginning of the session. This will allow customers to spend more time with our libraries and less time waiting on Maven to download half the Internet :).",,2019-12-05 23:08:41,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/172,non-question,172.0,open,Use EC2 Image Builder to build our Cloud9 AMIs,2020-03-09 20:39:00
aws-samples/busy-engineers-document-bucket,"Building the Java example in this workshop using Maven takes 5-10 minutes. Much of this time is spent on Maven downloading bazillion plugins into its cache. We could try to fix Maven to behave more sanely or prewarm its cache. But, in my view, we should just move to a modern build system like Gradle. Gradle has a much more human-readable DSL for configuring the build and it's sufficiently widely used (e.g., it's the default build system for Android) to be understandable to our customers.",,2019-12-05 23:01:55,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/171,non-question,171.0,open,Use Gradle instead of Maven to build Java examples,2020-03-09 20:39:22
aws-samples/busy-engineers-document-bucket,I would like to complete the workshop with an AWS account outside of an AWS sponsored event.,,2019-12-04 17:25:05,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/170,non-question,170.0,open,Add instructions for using my own AWS account.,2020-03-09 20:39:35
aws-samples/busy-engineers-document-bucket,"* Exercise 1 `App.java` vs. `Api.java` (adding the ESDK dependency)
* Exercise 1 Node.JS has some path errors and `.js` in TypeScript instructions",2019-12-03 19:39:30,2019-12-02 22:39:10,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/161,non-question,161.0,closed,Fix typos in instructions.,2019-12-03 19:39:30
aws-samples/busy-engineers-document-bucket,Instead of `cdk destroy BusyEngineer*` in https://document-bucket.awssecworkshops.com/thank-you-and-closing/ use `npx cdk destroy BusyEngineer*`.,2019-11-30 22:49:51,2019-11-27 21:28:38,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/137,non-question,137.0,closed,Bug: Teardown instruction should use npx,2019-11-30 22:49:51
aws-samples/busy-engineers-document-bucket,Instead of `cdk destroy BusyEngineer*` in https://document-bucket.awssecworkshops.com/thank-you-and-closing/ use `npx cdk destroy BusyEngineer*`.,2019-11-30 22:49:51,2019-11-27 21:28:38,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/137,non-question,137.0,closed,Bug: Teardown instruction should use npx,2019-11-30 22:49:51
aws-samples/busy-engineers-document-bucket,"`.tox` can get to be a bit of a chonker in the Python exercise directories, so provide help for students who might run out of disk space in Troubleshooting.

https://docs.aws.amazon.com/cloud9/latest/user-guide/move-environment.html",2019-12-01 18:37:29,2019-11-27 21:18:54,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/136,non-question,136.0,closed,Troubleshooting: volume resize directions,2019-12-01 18:37:29
aws-samples/busy-engineers-document-bucket,"The JS REPL will print the returned object.
When dealing with streams, this will be a stream.
Which is a large object that clutters the view.
Additionally, the REPL will catch unhandled exceptions
i.e. streams that emit errors.
This means that from the example
`retrieve(key,  { expectedContextKeys: [ ""notThere"" ] }).pipe(process.stdout)`
will print the stream `stdout` then print the error, and the print the decrypted data.

This makes it hard to see what is going on.
As well as conflates the problem of handling data
even when the encryption context does not match.

Some options exists:

```javascript
stream.pipeline(retrieve(key, { expectedContextKeys: [ ""notThere"" ] }), fs.createWriteStream('/dev/null'), console.log) && null

stream.pipeline(
  // the stream I expect to fail
  retrieve(key, { expectedContextKeys: [ ""notThere"" ] }),
  // I don't care about the output
  fs.createWriteStream('/dev/null'),
  // log the error, and don't clutter the REPL steam
  console.log) && null
```",,2019-11-27 17:39:51,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/135,non-question,135.0,open,"JS/TS REPL is cluttered on retrieve, especially in expected failure cases. ",2020-03-09 20:41:14
aws-samples/busy-engineers-document-bucket,Get rid of `java.lang.IllegalThreadStateException` from silly Maven setup.,2019-12-02 04:36:26,2019-11-27 01:05:08,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/134,non-question,134.0,closed,Bug: Need to have a more sane invocation of App.java from Maven.,2019-12-02 04:36:26
aws-samples/busy-engineers-document-bucket,`documentBucket.retrieve(item.partitionKey())` --> `documentBucket.retrieve(item.partitionKey().getS()` in Multi CMK exercise instructions.,2019-11-30 19:19:02,2019-11-27 01:03:52,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/133,non-question,133.0,closed,Bug: Java type issue in example jshell code.,2019-11-30 19:19:03
aws-samples/busy-engineers-document-bucket,"As a workshop student if I just type `make` I want sane things to happen, not things like the C9 target getting invoked.",,2019-11-27 00:52:01,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/132,non-question,132.0,open,Define default make targets.,2020-03-13 21:39:19
aws-samples/busy-engineers-document-bucket,As a Java developer I would like the imports to just load every time rather than needing to type that script load on each jshell invocation.,,2019-11-27 00:49:37,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/131,non-question,131.0,open,Run startup script automatically on jshell run target.,2020-03-09 20:42:40
aws-samples/busy-engineers-document-bucket,"As a Java developer I want to see some example system interactions in `App.java` that I can just run with Maven to see what happens.

Then if I want to explore further I can try out jshell.",,2019-11-27 00:49:03,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/130,non-question,130.0,open,Add example Java logic to App.java.,2020-03-09 20:43:05
aws-samples/busy-engineers-document-bucket,Revoking grants from Faythe means that Faythe can't be used as the generator CMK anymore. That needs a config change and doc note.,2019-12-01 21:00:11,2019-11-27 00:38:38,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/128,non-question,128.0,closed,Doc bug: revoking permission to generator CMK needs change to keyring config,2019-12-01 21:00:11
aws-samples/busy-engineers-document-bucket,As a Java student I would like the home path expansion for the state file to actually work.,2019-12-01 18:05:00,2019-11-27 00:22:54,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/124,non-question,124.0,closed,Bug: Fix tilde expansion in Java.,2019-12-01 18:05:00
aws-samples/busy-engineers-document-bucket,"Some of the color choices have some usability issues:

* Dark grey on light grey background in code blocks is hard to read
* Red text on yellow highlight is hard to read
* Inline blocks have too dark grey background for how contrasty the text is

Rendering error:

* Highlights do not extend all the way",,2019-11-26 23:56:08,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/121,non-question,121.0,open,Minor templating issues.,2020-03-09 20:43:32
aws-samples/busy-engineers-document-bucket,"As a workshop student, if I am working on (for example) Python, I would like all Python on a page tabs to be selected and active.",,2019-11-26 23:39:14,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/119,non-question,119.0,open,Make all code tabs switch at once,2020-03-09 20:43:43
aws-samples/busy-engineers-document-bucket,It would be nice if we could somehow make event specific Cloud9 workspaces out of the the Busy Engineers guide workshop. The issue I had was I had a left over C9 workspace and didn't know which one to pick.,,2019-11-26 23:14:17,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/117,non-question,117.0,open,Customizable Cloud 9 Description based on event,2020-03-09 20:43:58
aws-samples/busy-engineers-document-bucket,"Maybe I'm Python-biased, but `black`'s default of line length=88 chars is rendering much better in documentation and diffs than the longer stuff in Java.",,2019-11-26 18:41:41,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/110,non-question,110.0,open,Change Java line limit to be ~88 chars or so,2020-03-09 20:46:22
aws-samples/busy-engineers-document-bucket,As a workshop student I would like something to do a quick validation of my JavaScript code to help me spot problems.,2020-04-03 21:10:33,2019-11-26 01:32:08,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/107,non-question,107.0,closed,Add a linter for JavaScript.,2020-04-03 21:10:33
aws-samples/busy-engineers-document-bucket,As a workshop developer I would like changes to the `instructions` documentation to Just Work without needing manual intervention.,,2019-11-23 00:29:21,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/89,non-question,89.0,open,Automated MkDocs build and deploy.,2020-03-09 20:47:04
aws-samples/busy-engineers-document-bucket,"As a @seebees I think we can do better on how we interleave explanations and operations, to make the workshop easier to run for students. Review what we have and see if we can improve.",,2019-11-22 23:38:37,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/87,non-question,87.0,open,Improve explanation and execution interleaving.,2020-03-09 20:47:17
aws-samples/busy-engineers-document-bucket,"As a participant I do not want to use cloud9.
I have an account and a local environment that I would like to use.
Provide a subset of the bootstrap command that can be use for local development.",,2019-11-22 23:34:11,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/86,non-question,86.0,open,Add local instructions,2020-03-09 20:49:09
aws-samples/busy-engineers-document-bucket,"As a workshop student, I would like one place to go -- preferably set up for me -- where I can see what interactions are happening with Faythe and Walter.

If this can be configured and deployed with CDK, that would be ideal.",,2019-11-22 19:03:35,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/76,non-question,76.0,open,Provide pre-filtered views of actions against Faythe and Walter?,2020-03-09 20:49:32
aws-samples/busy-engineers-document-bucket,"The AWS SDK for Javascript seem to have odd region resolution.
The region exists in `~/.aws/credentials` in Cloud9 IDE.
But the SDK does not pick it up unless `AWS_SDK_LOAD_CONFIG` is set.
However if that is set,
then the SDK does not pick up the credentials from `~/.aws/credentials`.

Either the AWS SDK or the Cloud9 environment should be made to ""just work""",,2019-11-22 18:29:07,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/75,non-question,75.0,open,AWS SDK for Javascript and regions,2020-03-13 21:39:28
aws-samples/busy-engineers-document-bucket,"The following order is preferred by students:

1. Add the necessary library imports/includes
1. Configure the keyring / master key provider
1. Add encrypt
1. Add decrypt

Adding the includes all at once works (rather than adding it in each file that needs a change).",,2019-11-21 23:53:19,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/70,non-question,70.0,open,Fix the order of instructions in adding encryption SDK exercise.,2020-03-09 20:50:23
aws-samples/busy-engineers-document-bucket,"The `retrieve` function (decrypt) in `api.py` is defined first in the file, before `store` (encrypt).

The instructions show how to add encryption before adding decryption.

These should always be in the same order, even when we're not writing wonderful JavaScript like @seebees does with everything in separate modular files for sanity and organization. 😇 😆",,2019-11-21 23:26:54,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/68,non-question,68.0,open,`store` and `retrieve` and encrypt/decrypt instructions should be in the same order.,2020-03-09 20:50:32
aws-samples/busy-engineers-document-bucket,"As a workshop student following along at home or who would like a refresher while I work, I would like to have a documentation page that has background information on definitions and interactions.

Things like

* What is a data key?
* What is a customer master key?
* What is encryption context?

Etc.",,2019-11-21 22:38:22,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/64,non-question,64.0,open,Add a background page to the instructions for foundational concepts.,2020-03-09 20:50:44
aws-samples/busy-engineers-document-bucket,Take @seebees forthcoming Makefile magic and wire it in to have Cloud9 just do the thing as they launch the IDE?,,2019-11-19 20:25:48,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/36,non-question,36.0,open,Do all the bootstrap in the Cloud9 init?,2020-03-09 20:46:10
aws-samples/busy-engineers-document-bucket,"Make it easy to revise the workshop to upgrade dependencies, e.g. updating Python 3.8.0. Preferably something like the core `config.toml` so it's change in one place, apply everywhere needed.",,2019-11-18 17:14:08,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/26,non-question,26.0,open,Replace magic number versions with tokens.,2020-03-09 20:50:57
aws-samples/busy-engineers-document-bucket,"As a workshop student working in Python, I want:

* Good quality docstrings
* For all public APIs
* That are automatically enforced
* And can be accessed while I am working through the examples",,2019-11-16 17:36:12,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/23,non-question,23.0,open,Python Workshop: Docstrings and API Docs for Students access.,2020-03-13 21:39:33
aws-samples/busy-engineers-document-bucket,"Something about my configuration is not quite right, and I am winding up with duplicated `config.toml`s -- one copy in the place I expect, and one in `..` relative to `setup.py`.",,2019-11-16 03:03:46,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/20,non-question,20.0,open,Get `setup.py` data files configuration correct.,2020-03-09 20:52:33
aws-samples/busy-engineers-document-bucket,Package root didn't seem like the right location. `exercises` makes it awkward to reference from CDK. `config` folder off of root? `workshop-config`?,,2019-11-14 23:06:58,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/16,non-question,16.0,open,Find a good home for config.toml,2020-03-09 20:52:54
aws-samples/busy-engineers-document-bucket,"As a Busy Engineer's student, I would like to have my language environment of choice wired in to Cloud9 so that I can press use the hooks in the IDE, e.g. the Run button.

https://docs.c9.io/docs/custom-runners",,2019-11-14 02:24:59,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/14,non-question,14.0,open,Add per-language Cloud9 run targets,2020-03-09 20:53:23
aws-samples/busy-engineers-document-bucket,"As a Busy Engineer's instructor/developer, I would like to be able to write new modules for the workshop -- especially for expanding language support -- and run against a standard suite to make sure my behavior and data modeling setup as the same.",,2019-11-14 02:23:57,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/13,non-question,13.0,open,Add test vectors for document bucket schema/storage,2020-03-09 20:53:38
aws-samples/busy-engineers-document-bucket,"As a Busy Engineer's instructor developing workshop content, I would like to be able to test that DynamoDB interactions are behaving as expected without requiring the stack to be set up.",,2019-11-14 02:22:47,aws-samples,https://github.com/aws-samples/busy-engineers-document-bucket/issues/12,non-question,12.0,open,Add DynamoDB Local-based integration tests,2020-03-09 20:53:50
aws-samples/aws-saas-factory-eks-reference-architecture,"We are trying to create a product and order from the user-created after the tenant website bootstrap, but the request is failing. 
Below is the comparison of the token from the bootstrap user and the user-created after bootstrap.
![token_id_difference](https://user-images.githubusercontent.com/78347766/119812278-9b872880-bf05-11eb-8dba-fae916167225.png)
The token from the non-bootstrap user does not contain the custom tenant id field.
Below are the logs of the product container.
![kubectl log](https://user-images.githubusercontent.com/78347766/119812586-ebfe8600-bf05-11eb-9836-d92f41ffce75.png)
method  createUser() in UserManagementService.java file does not set  custome:tenant-id.",2021-07-15 19:03:13,2021-05-27 10:41:46,aws-samples,https://github.com/aws-samples/aws-saas-factory-eks-reference-architecture/issues/25,non-question,25.0,closed,Tenant user created after bootstrap cannot create products and order.,2021-07-15 19:03:13
aws-samples/aws-saas-factory-eks-reference-architecture,"We are trying to create a product and order from the user-created after the tenant website bootstrap, but the request is failing. 
Below is the comparison of the token from the bootstrap user and the user-created after bootstrap.
![token_id_difference](https://user-images.githubusercontent.com/78347766/119812278-9b872880-bf05-11eb-8dba-fae916167225.png)
The token from the non-bootstrap user does not contain the custom tenant id field.
Below are the logs of the product container.
![kubectl log](https://user-images.githubusercontent.com/78347766/119812586-ebfe8600-bf05-11eb-9836-d92f41ffce75.png)
method  createUser() in UserManagementService.java file does not set  custome:tenant-id.",2021-07-15 19:03:13,2021-05-27 10:41:46,aws-samples,https://github.com/aws-samples/aws-saas-factory-eks-reference-architecture/issues/25,question,25.0,closed,Tenant user created after bootstrap cannot create products and order.,2021-07-15 19:03:13
aws-samples/aws-saas-factory-eks-reference-architecture,"Whenever the login button of the admin site is hit it throws an ""Unauthorized"" error. 

This shows up in the network console.
www-authenticate: Bearer realm=https://cognito-idp.us-east-1.amazonaws.com/us-east-1_9N88t77l1, error=INVALID_TOKEN",2021-05-21 15:37:45,2021-05-12 14:43:54,aws-samples,https://github.com/aws-samples/aws-saas-factory-eks-reference-architecture/issues/18,non-question,18.0,closed,Admin site login error.,2021-05-21 15:37:45
aws-samples/aws-saas-factory-eks-reference-architecture,"Whenever the login button of the admin site is hit it throws an ""Unauthorized"" error. 

This shows up in the network console.
www-authenticate: Bearer realm=https://cognito-idp.us-east-1.amazonaws.com/us-east-1_9N88t77l1, error=INVALID_TOKEN",2021-05-21 15:37:45,2021-05-12 14:43:54,aws-samples,https://github.com/aws-samples/aws-saas-factory-eks-reference-architecture/issues/18,question,18.0,closed,Admin site login error.,2021-05-21 15:37:45
aws-samples/aws-cdk-constructs-for-java,"After creating an IoT custom authorizer with this library a user will get the following error if they attempt to add signing keys in the console:

```
The action failed because the input is not valid. Token signing keys map must be null for authorizer XXX if using optional signature header
```

Where `xxx` is the name of their authorizer.",2021-01-15 19:33:01,2021-01-11 18:35:50,aws-samples,https://github.com/aws-samples/aws-cdk-constructs-for-java/issues/1,non-question,1.0,closed,Cannot specify token signing options after creating an IoT custom authorizer,2021-01-15 19:33:01
aws-samples/selling-partner-api-bootstrap,Cloudwatch is going to log twice of every line with current logger setting.,,2021-01-06 02:15:19,aws-samples,https://github.com/aws-samples/selling-partner-api-bootstrap/issues/4,non-question,4.0,open,TODO: For logger - need to disable the output to console,2021-01-18 05:05:20
Azure-Samples/active-directory-android,"When looking at:

https://github.com/AzureADSamples/NativeClient-Android/blob/459573c827fc5b4785ec91646ade38ade9392c18/TaskApplication-AndroidStudio/TaskApplication/app/src/main/java/com/microsoft/aad/taskapplication/helpers/Constants.java#L42

and

https://github.com/AzureADSamples/NativeClient-Android/blob/459573c827fc5b4785ec91646ade38ade9392c18/TaskApplication/src/main/java/com/microsoft/aad/test/todoapi/Constants.java#L42

The RESOURCE_ID is shown as a URI. On my project, I was unable to get the Android client to authenticate until I changed the RESOURCE_ID to the hexadecimal client ID used by the resource. Could the samples be revised to reflect this? Thanks!
",2017-02-07 20:51:07,2015-07-17 20:53:59,Azure-Samples,https://github.com/Azure-Samples/active-directory-android/issues/8,non-question,8.0,closed,RESOURCE_ID not always a URI,2017-02-07 20:51:07
Azure-Samples/active-directory-android,"I tried AzureADSamples/NativeClient-DotNet and it works fine, but AzureADSamples/NativeClient-Android doesn't work with Microsoft Azure Active Directory Sample Web API Single Sign-On for .Net.
",2017-02-07 20:50:31,2015-03-02 04:42:19,Azure-Samples,https://github.com/Azure-Samples/active-directory-android/issues/7,non-question,7.0,closed,It looks like Sample Web API Single Sign-On for .Net and this client is out of sync,2017-02-07 20:50:31
Azure-Samples/active-directory-android,"I can build the Authentication activity as well as the hello app fine. The TodoActivity results in 2 errors

Description Resource    Path    Location    Type
The type com.google.gson.Gson cannot be resolved. It is indirectly referenced from required .class files    MobileServiceTable.java /ToDoActivity/src/com/azure/webapi  line 1  Java Problem
The project was not built since its build path is incomplete. Cannot find the class file for com.google.gson.Gson. Fix the build path then try building this project    ToDoActivity        Unknown Java Problem
",2017-02-07 20:43:47,2014-07-22 00:52:28,Azure-Samples,https://github.com/Azure-Samples/active-directory-android/issues/4,non-question,4.0,closed,2 errors in ToDoActivity,2017-02-07 20:43:47
Azure-Samples/ms-identity-android-native,"Before making any server call I am calling **acquireTokenSilentAsync** method to make sure the existing access token is not expired and also to get new token in case of its expiry. The method is returning same token in its call back response AuthenticationResult as long as it is not in expired.
But the problem here is, once the token got expired I am not receiving a new token. Instead receiving an exception saying
java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
 i'm using this code :                     
**mSingleAccountApp.acquireTokenSilentAsync(getScopes( ), mAccount.getAuthority(), getAuthSilentCallback( ));**

Any help would be appreciated. Thank you.

E/MicrosoftStsOAuth2Configuration:getOpenIdWellKnownConfig:  [2020-09-15 11:45:46 - {""thread_id"":""185730"",""correlation_id"":""7ee351ef-a1dc-4d13-a43e-6a66aba7e425""}] OpenId Provider Configuration metadata failed to load with status: 404 Android 29
    com.microsoft.identity.common.exception.ServiceException: OpenId Provider Configuration metadata failed to load with status: 404
        at com.microsoft.identity.common.internal.providers.oauth2.OpenIdProviderConfigurationClient.loadOpenIdProviderConfiguration(OpenIdProviderConfigurationClient.java:147)
        at com.microsoft.identity.common.internal.providers.microsoft.microsoftsts.MicrosoftStsOAuth2Configuration.getOpenIdWellKnownConfig(MicrosoftStsOAuth2Configuration.java:156)
        at com.microsoft.identity.common.internal.providers.microsoft.microsoftsts.MicrosoftStsOAuth2Configuration.getOpenIdWellKnownConfigForAuthority(MicrosoftStsOAuth2Configuration.java:132)
        at com.microsoft.identity.common.internal.providers.microsoft.microsoftsts.MicrosoftStsOAuth2Configuration.getTokenEndpoint(MicrosoftStsOAuth2Configuration.java:68)
        at com.microsoft.identity.common.internal.providers.microsoft.microsoftsts.MicrosoftStsOAuth2Strategy.<init>(MicrosoftStsOAuth2Strategy.java:112)
        at com.microsoft.identity.common.internal.authorities.AzureActiveDirectoryB2CAuthority.createOAuth2Strategy(AzureActiveDirectoryB2CAuthority.java:91)
        at com.microsoft.identity.client.internal.controllers.LocalMSALController.acquireTokenSilent(LocalMSALController.java:282)
        at com.microsoft.identity.common.internal.commands.SilentTokenCommand.execute(SilentTokenCommand.java:75)
        at com.microsoft.identity.common.internal.commands.SilentTokenCommand.execute(SilentTokenCommand.java:41)
        at com.microsoft.identity.common.internal.controllers.CommandDispatcher.executeCommand(CommandDispatcher.java:170)
        at com.microsoft.identity.common.internal.controllers.CommandDispatcher.access$200(CommandDispatcher.java:66)
        at com.microsoft.identity.common.internal.controllers.CommandDispatcher$2.run(CommandDispatcher.java:127)
        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
        at java.lang.Thread.run(Thread.java:919)
2020-09-15 17:15:46.444 2530-2699/com.ust.fcs.wiwo W/LocalMSALController:acquireTokenSilent:  [2020-09-15 11:45:46 - {""thread_id"":""185730"",""correlation_id"":""7ee351ef-a1dc-4d13-a43e-6a66aba7e425""}] Access token is expired. Removing from cache... Android 29
**2020-09-15 17:15:47.651 2530-2530/com.ust.fcs.wiwo D/Exception: messagecom.microsoft.identity.client.exception.MsalClientException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $**",,2020-09-16 11:02:48,Azure-Samples,https://github.com/Azure-Samples/ms-identity-android-native/issues/28,non-question,28.0,open,acquireTokenSilentAsync giving error on MSAL Exception Azure AD B2C during Access Token Expiry,2021-03-05 19:10:25
Azure-Samples/ms-identity-android-native,How to implement forgot password ,,2020-07-13 12:17:42,Azure-Samples,https://github.com/Azure-Samples/ms-identity-android-native/issues/27,question,27.0,open,Forgot password not working ,2021-03-05 19:08:21
Azure-Samples/ms-identity-android-native,"`
![12311](https://user-images.githubusercontent.com/61014107/80669031-f9b0c480-8ad5-11ea-9105-290d54f73f4b.PNG)
![123](https://user-images.githubusercontent.com/61014107/80669044-0503f000-8ad6-11ea-9cc9-9b8ea41c33fa.PNG)

`
Hello anyone can help me ? i cant retrieve this data from firebase and show in the Line graph apps. This code i try to retrieve moisture data first to test. but cant retrieve.",,2020-04-30 03:31:39,Azure-Samples,https://github.com/Azure-Samples/ms-identity-android-native/issues/26,non-question,26.0,open,Cant retrieve this data from firebase to Line graph.,2021-03-05 19:08:04
